Timestamp,single_best_optimization_score,single_best_test_score,single_best_optimization_score_std,single_best_test_score_std
1,0.76168,0.7479473684210526,0.044567750373261335,0.04308053224627673
2,0.7898000000000001,0.7684976076555023,0.03916466094155122,0.0564872856388566
3,0.7974400000000001,0.7710143540669856,0.03387250448372543,0.05481124293730429
4,0.7984800000000001,0.7696315789473684,0.03300316914075577,0.05495888776335213
5,0.7984800000000001,0.7696315789473684,0.03300316914075577,0.05495888776335213
6,0.7984800000000001,0.7696315789473684,0.03300316914075577,0.05495888776335213
7,0.7984800000000001,0.7696315789473684,0.03300316914075577,0.05495888776335213
8,0.7984800000000001,0.7696315789473684,0.03300316914075577,0.05495888776335213
9,0.7987200000000001,0.760799043062201,0.03257157206317599,0.05935604706473408
10,0.7987200000000001,0.760799043062201,0.03257157206317599,0.05935604706473408
11,0.7987200000000001,0.760799043062201,0.03257157206317599,0.05935604706473408
12,0.7987200000000001,0.760799043062201,0.03257157206317599,0.05935604706473408
13,0.7987200000000001,0.760799043062201,0.03257157206317599,0.05935604706473408
14,0.7987200000000001,0.760799043062201,0.03257157206317599,0.05935604706473408
15,0.7987200000000001,0.760799043062201,0.03257157206317599,0.05935604706473408
16,0.7988000000000002,0.7608277511961722,0.03251682641341248,0.05940767875535169
17,0.7988000000000002,0.7608277511961722,0.03251682641341248,0.05940767875535169
18,0.7988000000000002,0.7608277511961722,0.03251682641341248,0.05940767875535169
19,0.7988000000000002,0.7608277511961722,0.03251682641341248,0.05940767875535169
20,0.7988000000000002,0.7608277511961722,0.03251682641341248,0.05940767875535169
21,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
22,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
23,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
24,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
25,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
26,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
27,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
28,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
29,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
30,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
31,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
32,0.7988400000000001,0.7607511961722487,0.032534986023595516,0.05943230678781151
33,0.7989200000000001,0.7611387559808612,0.03257273051700353,0.05931755885121218
34,0.7989200000000001,0.7611387559808612,0.03257273051700353,0.05931755885121218
35,0.7989200000000001,0.7611387559808612,0.03257273051700353,0.05931755885121218
36,0.7989200000000001,0.7611387559808612,0.03257273051700353,0.05931755885121218
37,0.7989200000000001,0.7611387559808612,0.03257273051700353,0.05931755885121218
38,0.7989200000000001,0.7611387559808612,0.03257273051700353,0.05931755885121218
