Timestamp,single_best_optimization_score,single_best_test_score,single_best_optimization_score_std,single_best_test_score_std
1,0.6449999999999999,0.6214518113465481,0.12750708041342473,0.04312244094036779
2,0.6739999999999999,0.6307386648439279,0.13699002396768414,0.05194127025099042
3,0.6779999999999999,0.6315178856231487,0.13491874097643616,0.05073244923410663
4,0.6910000000000001,0.6378181818181818,0.14047573930516735,0.05292868561337539
5,0.696,0.6406858054226474,0.1433745677122225,0.052918580588419806
6,0.7070000000000001,0.6433050808840282,0.13687954964534008,0.051918431089157294
7,0.711,0.647628616997038,0.14110709093136006,0.05106152365565015
8,0.711,0.647628616997038,0.14110709093136006,0.05106152365565015
9,0.711,0.647628616997038,0.14110709093136006,0.05106152365565015
10,0.711,0.647628616997038,0.14110709093136006,0.05106152365565015
11,0.711,0.6502952836637047,0.14110709093136006,0.04675489354516271
12,0.7179999999999999,0.6502952836637047,0.1481574237836978,0.04675489354516271
13,0.7179999999999999,0.6502952836637047,0.1481574237836978,0.04675489354516271
14,0.719,0.6502952836637047,0.14753112665920143,0.04675489354516271
15,0.719,0.6502952836637047,0.14753112665920143,0.04675489354516271
16,0.719,0.6502952836637047,0.14753112665920143,0.04675489354516271
17,0.719,0.6502952836637047,0.14753112665920143,0.04675489354516271
18,0.719,0.6502952836637047,0.14753112665920143,0.04675489354516271
19,0.719,0.6502952836637047,0.14753112665920143,0.04675489354516271
20,0.719,0.6502952836637047,0.14753112665920143,0.04675489354516271
21,0.72,0.6520861244019139,0.14659088951530683,0.04619415821595854
22,0.7230000000000001,0.6520861244019139,0.14039630416154916,0.04619415821595854
23,0.7230000000000001,0.6520861244019139,0.14039630416154916,0.04619415821595854
24,0.724,0.6520861244019139,0.14127294307277824,0.04619415821595854
25,0.724,0.6520861244019139,0.14127294307277824,0.04619415821595854
26,0.724,0.6520861244019139,0.14127294307277824,0.04619415821595854
27,0.724,0.6520861244019139,0.14127294307277824,0.04619415821595854
28,0.725,0.6527751196172249,0.14299281256218593,0.046387301362948996
29,0.725,0.6527751196172249,0.14299281256218593,0.046387301362948996
30,0.726,0.6527751196172249,0.1447604918477414,0.046387301362948996
31,0.726,0.6527751196172249,0.1447604918477414,0.046387301362948996
32,0.728,0.653825017088175,0.14417951773165746,0.04607906044505953
33,0.728,0.653825017088175,0.14417951773165746,0.04607906044505953
34,0.728,0.653825017088175,0.14417951773165746,0.04607906044505953
35,0.728,0.653825017088175,0.14417951773165746,0.04607906044505953
36,0.728,0.653825017088175,0.14417951773165746,0.04607906044505953
37,0.728,0.653825017088175,0.14417951773165746,0.04607906044505953
38,0.728,0.653825017088175,0.14417951773165746,0.04607906044505953
39,0.732,0.653825017088175,0.14197088903480645,0.04607906044505953
40,0.732,0.653825017088175,0.14197088903480645,0.04607906044505953
41,0.732,0.653825017088175,0.14197088903480645,0.04607906044505953
42,0.732,0.653825017088175,0.14197088903480645,0.04607906044505953
43,0.732,0.653825017088175,0.14197088903480645,0.04607906044505953
44,0.732,0.653825017088175,0.14197088903480645,0.04607906044505953
45,0.732,0.653825017088175,0.14197088903480645,0.04607906044505953
46,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
47,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
48,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
49,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
50,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
51,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
52,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
53,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
54,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
55,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
56,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
57,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
58,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
59,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
60,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
61,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
62,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
63,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
64,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
65,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
66,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
67,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
68,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
69,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
70,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
71,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
72,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
73,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
74,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
75,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
76,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
77,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
78,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
79,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
80,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
81,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
82,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
83,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
84,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
85,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
86,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
87,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
88,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
89,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
90,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
91,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
92,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
93,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
94,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
95,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
96,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
97,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
98,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
99,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
100,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
101,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
102,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
103,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
104,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
105,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
106,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
107,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
108,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
109,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
110,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
111,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
112,0.74,0.6546657552973343,0.14198591479439077,0.04607637704435102
113,0.74,0.6582428799270905,0.14198591479439077,0.04985050975182511
114,0.74,0.6624780132148553,0.14198591479439077,0.04985619987432111
115,0.759,0.671965367965368,0.14653058080520637,0.04123331905797878
116,0.7799999999999999,0.6735238095238095,0.11203174153386668,0.03979637356207714
117,0.7799999999999999,0.6735238095238095,0.11203174153386668,0.03979637356207714
118,0.7799999999999999,0.6790066074276602,0.11203174153386668,0.039439264810439655
119,0.781,0.6833419913419914,0.11130184185358298,0.038177684796587695
120,0.784,0.6860524037366142,0.10870878529355388,0.032378607367429355
121,0.784,0.6860524037366142,0.10870878529355388,0.032378607367429355
122,0.796,0.6885149236728185,0.1005663959779806,0.028327760292290956
123,0.796,0.6885149236728185,0.1005663959779806,0.028327760292290956
124,0.796,0.6887874231032126,0.1005663959779806,0.028376631056901292
125,0.796,0.6887874231032126,0.1005663959779806,0.028376631056901292
126,0.796,0.6887874231032126,0.1005663959779806,0.028376631056901292
127,0.8009999999999999,0.6887874231032126,0.09480324654544037,0.028376631056901292
128,0.8009999999999999,0.6887874231032126,0.09480324654544037,0.028376631056901292
129,0.8009999999999999,0.6887874231032126,0.09480324654544037,0.028376631056901292
130,0.8009999999999999,0.6887874231032126,0.09480324654544037,0.028376631056901292
131,0.8009999999999999,0.6887874231032126,0.09480324654544037,0.028376631056901292
132,0.8009999999999999,0.6887874231032126,0.09480324654544037,0.028376631056901292
133,0.8009999999999999,0.6887874231032126,0.09480324654544037,0.028376631056901292
134,0.8019999999999999,0.6887874231032126,0.09378201675516827,0.028376631056901292
135,0.8019999999999999,0.6887874231032126,0.09378201675516827,0.028376631056901292
136,0.8019999999999999,0.6887874231032126,0.09378201675516827,0.028376631056901292
137,0.8019999999999999,0.6887874231032126,0.09378201675516827,0.028376631056901292
138,0.8019999999999999,0.6887874231032126,0.09378201675516827,0.028376631056901292
139,0.8019999999999999,0.6887874231032126,0.09378201675516827,0.028376631056901292
140,0.8029999999999999,0.6887874231032126,0.0928559816777214,0.028376631056901292
141,0.8029999999999999,0.6887874231032126,0.0928559816777214,0.028376631056901292
142,0.8029999999999999,0.6887874231032126,0.0928559816777214,0.028376631056901292
143,0.8029999999999999,0.6887874231032126,0.0928559816777214,0.028376631056901292
144,0.8029999999999999,0.6887874231032126,0.0928559816777214,0.028376631056901292
