Timestamp,single_best_optimization_score,single_best_test_score,single_best_optimization_score_std,single_best_test_score_std
1,0.7183673469387755,0.7383636363636364,0.18856377167362473,0.052690737078259914
2,0.7326530612244898,0.7436937799043062,0.17897350263844924,0.051277041159815705
3,0.7326530612244898,0.7436937799043062,0.17897350263844924,0.051277041159815705
4,0.7510204081632653,0.7294401913875597,0.18357971908237736,0.074548887965283
5,0.7510204081632653,0.7294401913875597,0.18357971908237736,0.074548887965283
6,0.753061224489796,0.7270191387559808,0.1843636566352411,0.07370136809602898
7,0.753061224489796,0.7270191387559808,0.1843636566352411,0.07370136809602898
8,0.7551020408163265,0.7273301435406697,0.18661043162374424,0.07370856125318553
9,0.7551020408163265,0.7273301435406697,0.18661043162374424,0.07370856125318553
10,0.7551020408163265,0.7273301435406697,0.18661043162374424,0.07370856125318553
11,0.7918367346938775,0.7305741626794258,0.11797103095493143,0.0725561657104631
12,0.8530612244897959,0.7234736842105263,0.11136866812400575,0.0657931567747744
13,0.863265306122449,0.7174449760765549,0.11297454047402346,0.06521838878954395
14,0.8653061224489796,0.7172679425837319,0.11527029724600836,0.06520164847916804
15,0.8653061224489796,0.7172679425837319,0.11527029724600836,0.06520164847916804
16,0.8653061224489796,0.7172679425837319,0.11527029724600836,0.06520164847916804
17,0.8653061224489796,0.7172679425837319,0.11527029724600836,0.06520164847916804
18,0.8653061224489796,0.7172679425837319,0.11527029724600836,0.06520164847916804
19,0.8714285714285716,0.7253708133971292,0.12049864005297378,0.07232631919504287
20,0.8714285714285716,0.7253708133971292,0.12049864005297378,0.07232631919504287
21,0.8714285714285716,0.7253708133971292,0.12049864005297378,0.07232631919504287
22,0.8714285714285716,0.7253708133971292,0.12049864005297378,0.07232631919504287
23,0.8714285714285716,0.7253708133971292,0.12049864005297378,0.07232631919504287
24,0.8714285714285716,0.7253708133971292,0.12049864005297378,0.07232631919504287
25,0.889795918367347,0.7287727272727272,0.10662796049087334,0.05579630606127167
26,0.889795918367347,0.7287727272727272,0.10662796049087334,0.05579630606127167
27,0.889795918367347,0.7287727272727272,0.10662796049087334,0.05579630606127167
28,0.889795918367347,0.7287727272727272,0.10662796049087334,0.05579630606127167
29,0.889795918367347,0.7287727272727272,0.10662796049087334,0.05579630606127167
30,0.9040816326530612,0.7278875598086124,0.10928503147077354,0.05581114025682429
31,0.9040816326530612,0.7278875598086124,0.10928503147077354,0.05581114025682429
32,0.9040816326530612,0.7278875598086124,0.10928503147077354,0.05581114025682429
33,0.9040816326530612,0.7278875598086124,0.10928503147077354,0.05581114025682429
34,0.9040816326530612,0.7278875598086124,0.10928503147077354,0.05581114025682429
35,0.9040816326530612,0.7278875598086124,0.10928503147077354,0.05581114025682429
36,0.9040816326530612,0.7278875598086124,0.10928503147077354,0.05581114025682429
37,0.9040816326530612,0.7278875598086124,0.10928503147077354,0.05581114025682429
38,0.9040816326530612,0.7278875598086124,0.10928503147077354,0.05581114025682429
39,0.9040816326530612,0.7278875598086124,0.10928503147077354,0.05581114025682429
40,0.9040816326530612,0.7278875598086124,0.10928503147077354,0.05581114025682429
41,0.9061224489795917,0.6843636363636364,0.11114988448383169,0.11554282685193608
42,0.9061224489795917,0.6843636363636364,0.11114988448383169,0.11554282685193608
43,0.9061224489795917,0.6843636363636364,0.11114988448383169,0.11554282685193608
44,0.9061224489795917,0.6843636363636364,0.11114988448383169,0.11554282685193608
45,0.9061224489795917,0.6843636363636364,0.11114988448383169,0.11554282685193608
46,0.9061224489795917,0.6843636363636364,0.11114988448383169,0.11554282685193608
47,0.9061224489795917,0.6843636363636364,0.11114988448383169,0.11554282685193608
48,0.9061224489795917,0.6843636363636364,0.11114988448383169,0.11554282685193608
49,0.9081632653061223,0.6854306220095694,0.11211598451598306,0.11626861425958351
50,0.9081632653061223,0.6854306220095694,0.11211598451598306,0.11626861425958351
51,0.9102040816326531,0.685732057416268,0.10800356155740502,0.11629743619460432
52,0.9102040816326531,0.685732057416268,0.10800356155740502,0.11629743619460432
53,0.9102040816326531,0.685732057416268,0.10800356155740502,0.11629743619460432
54,0.9102040816326531,0.685732057416268,0.10800356155740502,0.11629743619460432
55,0.9102040816326531,0.685732057416268,0.10800356155740502,0.11629743619460432
56,0.9102040816326531,0.685732057416268,0.10800356155740502,0.11629743619460432
57,0.9102040816326531,0.685732057416268,0.10800356155740502,0.11629743619460432
58,0.9102040816326531,0.685732057416268,0.10800356155740502,0.11629743619460432
59,0.9102040816326531,0.685732057416268,0.10800356155740502,0.11629743619460432
60,0.9102040816326531,0.685732057416268,0.10800356155740502,0.11629743619460432
61,0.9102040816326531,0.685732057416268,0.10800356155740502,0.11629743619460432
62,0.9122448979591835,0.6794019138755981,0.10932736851497603,0.11340518438876127
63,0.9122448979591835,0.6794019138755981,0.10932736851497603,0.11340518438876127
64,0.9122448979591835,0.6794019138755981,0.10932736851497603,0.11340518438876127
65,0.9122448979591835,0.6794019138755981,0.10932736851497603,0.11340518438876127
66,0.9122448979591835,0.6794019138755981,0.10932736851497603,0.11340518438876127
67,0.9122448979591835,0.6794019138755981,0.10932736851497603,0.11340518438876127
68,0.9122448979591835,0.6794019138755981,0.10932736851497603,0.11340518438876127
69,0.9122448979591835,0.6794019138755981,0.10932736851497603,0.11340518438876127
70,0.9122448979591835,0.6794019138755981,0.10932736851497603,0.11340518438876127
71,0.9122448979591835,0.6794019138755981,0.10932736851497603,0.11340518438876127
72,0.9122448979591835,0.6794019138755981,0.10932736851497603,0.11340518438876127
73,0.9183673469387754,0.6723014354066986,0.09848686297063326,0.10592412300897036
74,0.9224489795918366,0.6775885167464114,0.08974333649100084,0.10864852295923944
75,0.9224489795918366,0.6775885167464114,0.08974333649100084,0.10864852295923944
76,0.9224489795918366,0.6775885167464114,0.08974333649100084,0.10864852295923944
77,0.9224489795918366,0.6775885167464114,0.08974333649100084,0.10864852295923944
78,0.9224489795918366,0.6775885167464114,0.08974333649100084,0.10864852295923944
79,0.9224489795918366,0.6775885167464114,0.08974333649100084,0.10864852295923944
80,0.9224489795918366,0.6775885167464114,0.08974333649100084,0.10864852295923944
81,0.9224489795918366,0.6775885167464114,0.08974333649100084,0.10864852295923944
