Timestamp,single_best_optimization_score,single_best_test_score,single_best_optimization_score_std,single_best_test_score_std
1,0.9141276041666668,0.8959466666666669,0.033869610776781064,0.012804832271692318
2,0.9404947916666666,0.9208733333333334,0.039679210171968377,0.039813477681078395
3,0.9819010416666666,0.9743233333333334,0.019707078925606764,0.025683435205412372
4,0.9878255208333334,0.9824683333333333,0.005514548808039886,0.003270900454607368
5,0.9878255208333334,0.9824683333333333,0.005514548808039886,0.003270900454607368
6,0.9878255208333334,0.9824683333333333,0.005514548808039886,0.003270900454607368
7,0.9879557291666667,0.982505,0.005368736768901422,0.0032441922514237073
8,0.9883463541666666,0.9826,0.004946817197837037,0.0032681879488695173
9,0.9883463541666666,0.9826,0.004946817197837037,0.0032681879488695173
10,0.9883463541666666,0.9826,0.004946817197837037,0.0032681879488695173
11,0.9883463541666666,0.9826,0.004946817197837037,0.0032681879488695173
12,0.9883463541666666,0.9826,0.004946817197837037,0.0032681879488695173
13,0.9883463541666666,0.9826,0.004946817197837037,0.0032681879488695173
14,0.9883463541666666,0.9826,0.004946817197837037,0.0032681879488695173
15,0.9883463541666666,0.9826,0.004946817197837037,0.0032681879488695173
16,0.9884114583333332,0.9824866666666667,0.0048724136954806044,0.0032639506660820422
17,0.9884114583333332,0.9824866666666667,0.0048724136954806044,0.0032639506660820422
18,0.9884114583333332,0.9824866666666667,0.0048724136954806044,0.0032639506660820422
19,0.9884114583333332,0.9824866666666667,0.0048724136954806044,0.0032639506660820422
20,0.9885416666666667,0.9828533333333335,0.004726739854212595,0.003223461619876205
21,0.9900390625,0.9833483333333334,0.004563286607538804,0.0036578732478765663
22,0.9919921875,0.9849158333333333,0.004413664516568912,0.0042675919940253805
23,0.9928385416666666,0.9856041666666668,0.004747101313851421,0.004752021357593507
24,0.9934895833333333,0.9865916666666668,0.004309788745592497,0.0035495792873640364
25,0.9934895833333333,0.9865916666666668,0.004309788745592497,0.0035495792873640364
26,0.9936197916666666,0.9870133333333335,0.004441718219041447,0.003351947821421249
27,0.9936197916666666,0.9870133333333335,0.004441718219041447,0.003351947821421249
28,0.9936197916666666,0.9870133333333335,0.004441718219041447,0.003351947821421249
29,0.9936197916666666,0.9870133333333335,0.004441718219041447,0.003351947821421249
30,0.9940104166666666,0.9874900000000002,0.003949032689418835,0.002931177574850851
31,0.9940104166666666,0.9874900000000002,0.003949032689418835,0.002931177574850851
32,0.9940104166666666,0.9874900000000002,0.003949032689418835,0.002931177574850851
33,0.9940104166666666,0.9874900000000002,0.003949032689418835,0.002931177574850851
34,0.9940104166666666,0.9874900000000002,0.003949032689418835,0.002931177574850851
35,0.9940104166666666,0.9874900000000002,0.003949032689418835,0.002931177574850851
36,0.9940104166666666,0.9874900000000002,0.003949032689418835,0.002931177574850851
37,0.9940104166666666,0.9874900000000002,0.003949032689418835,0.002931177574850851
38,0.9940104166666666,0.9874900000000002,0.003949032689418835,0.002931177574850851
