Timestamp,single_best_optimization_score,single_best_test_score,single_best_optimization_score_std,single_best_test_score_std
1,0.5130000000000001,0.5218512658227847,0.09628419867029195,0.08421748337649095
2,0.5165,0.5250282549728752,0.09294836114481081,0.08030395174496253
3,0.5255,0.526164481615431,0.08265711003601672,0.07860556563181224
4,0.5273333333333332,0.5265223779385171,0.08369035373710626,0.07893680701853309
5,0.5293333333333333,0.5273798221820374,0.08385172834044036,0.07868924248596508
6,0.53,0.5273798221820374,0.08352736669891084,0.07868924248596508
7,0.5569999999999999,0.5395799427365884,0.08625574949525196,0.07417416591163987
8,0.5851666666666666,0.5560296112115732,0.09702934677612989,0.06251089541789605
9,0.5851666666666666,0.5560296112115732,0.09702934677612989,0.06251089541789605
10,0.5851666666666666,0.5560296112115732,0.09702934677612989,0.06251089541789605
11,0.5851666666666666,0.5560296112115732,0.09702934677612989,0.06251089541789605
12,0.5851666666666666,0.5560296112115732,0.09702934677612989,0.06251089541789605
13,0.5851666666666666,0.5560296112115732,0.09702934677612989,0.06251089541789605
14,0.5853333333333333,0.5561100437010248,0.0970849761425144,0.06252887900150447
15,0.5853333333333333,0.5561100437010248,0.09708497614251439,0.06252887900150447
16,0.5853333333333333,0.5561100437010248,0.09708497614251439,0.06252887900150447
17,0.5853333333333333,0.5561100437010248,0.09708497614251439,0.06252887900150447
18,0.5853333333333333,0.5561100437010248,0.09708497614251439,0.06252887900150447
19,0.5853333333333333,0.5561100437010248,0.09708497614251439,0.06252887900150447
20,0.5863333333333334,0.5561100437010248,0.09682913549898851,0.06252887900150447
21,0.5863333333333334,0.5561100437010248,0.09682913549898851,0.06252887900150447
22,0.5863333333333334,0.5561100437010248,0.09682913549898851,0.06252887900150447
23,0.5863333333333334,0.5561100437010248,0.09682913549898851,0.06252887900150447
24,0.5871666666666666,0.5562703435804702,0.09582777922713713,0.06232551035565344
25,0.5871666666666666,0.5562703435804702,0.09582777922713713,0.06232551035565344
26,0.5878333333333333,0.5564014466546113,0.09507106016807364,0.06216172383274582
27,0.5878333333333333,0.5564014466546113,0.09507106016807364,0.06216172383274582
28,0.5878333333333333,0.5564014466546113,0.09507106016807364,0.06216172383274582
29,0.5878333333333333,0.5564014466546113,0.09507106016807364,0.06216172383274582
30,0.5878333333333333,0.5564014466546113,0.09507106016807364,0.06216172383274582
31,0.5878333333333333,0.5564014466546113,0.09507106016807364,0.06216172383274582
32,0.588,0.556480372212176,0.09512531695571859,0.06218001245856518
33,0.588,0.556480372212176,0.09512531695571859,0.06218001245856518
34,0.5883333333333333,0.556480372212176,0.09505424052600339,0.06218001245856518
35,0.5883333333333333,0.556480372212176,0.09505424052600339,0.06218001245856518
36,0.5883333333333333,0.556480372212176,0.09505424052600339,0.06218001245856518
37,0.5883333333333333,0.556480372212176,0.09505424052600339,0.06218001245856518
38,0.5883333333333333,0.556480372212176,0.09505424052600339,0.06218001245856518
39,0.5883333333333333,0.556480372212176,0.09505424052600339,0.06218001245856518
40,0.5883333333333333,0.556480372212176,0.09505424052600339,0.06218001245856518
41,0.5885,0.5567463456901749,0.0948702313819732,0.06185451330528597
42,0.5885,0.5567463456901749,0.0948702313819732,0.06185451330528597
43,0.5885,0.5567463456901749,0.0948702313819732,0.06185451330528597
44,0.5885,0.5567463456901749,0.0948702313819732,0.06185451330528597
45,0.5885,0.5567463456901749,0.0948702313819732,0.06185451330528597
46,0.5885,0.5567463456901749,0.0948702313819732,0.06185451330528597
47,0.5885,0.5567463456901749,0.0948702313819732,0.06185451330528597
48,0.5885,0.5567463456901749,0.0948702313819732,0.06185451330528597
49,0.5885,0.5567463456901749,0.0948702313819732,0.06185451330528597
50,0.5885,0.5567463456901749,0.0948702313819732,0.06185451330528597
51,0.5891666666666666,0.5567463456901749,0.09412039997449023,0.06185451330528597
52,0.5891666666666666,0.5567463456901749,0.09412039997449023,0.06185451330528597
53,0.5891666666666666,0.5567463456901749,0.09412039997449023,0.06185451330528597
54,0.5891666666666666,0.5567463456901749,0.09412039997449023,0.06185451330528597
55,0.5891666666666666,0.5567463456901749,0.09412039997449023,0.06185451330528597
56,0.5891666666666666,0.5567463456901749,0.09412039997449023,0.06185451330528597
57,0.5891666666666666,0.5567463456901749,0.09412039997449023,0.06185451330528597
58,0.5948333333333333,0.55729468053044,0.08716361973288092,0.061155194380790305
59,0.5948333333333333,0.55729468053044,0.08716361973288092,0.061155194380790305
60,0.5948333333333333,0.55729468053044,0.08716361973288092,0.061155194380790305
61,0.5948333333333333,0.55729468053044,0.08716361973288092,0.061155194380790305
62,0.5948333333333333,0.55729468053044,0.08716361973288092,0.061155194380790305
63,0.5948333333333333,0.55729468053044,0.08716361973288092,0.061155194380790305
64,0.5948333333333333,0.55729468053044,0.08716361973288092,0.061155194380790305
65,0.5948333333333333,0.55729468053044,0.08716361973288092,0.061155194380790305
66,0.5948333333333333,0.55729468053044,0.08716361973288092,0.061155194380790305
67,0.5948333333333333,0.55729468053044,0.08716361973288092,0.061155194380790305
68,0.5948333333333333,0.55729468053044,0.08716361973288092,0.061155194380790305
