mean_test_score,metric_roc_auc,metric_average_precision,mean_fit_time,params,rank_test_scores,status,budgets,param_classifier:__choice__,param_data_preprocessor:__choice__,param_feature_preprocessor:__choice__,param_classifier:LOFClassifier:contamination,param_classifier:LOFClassifier:n_neighbors,param_classifier:LOFClassifier:p,param_classifier:CBLOFClassifier:alpha,param_classifier:CBLOFClassifier:beta,param_classifier:CBLOFClassifier:contamination,param_classifier:CBLOFClassifier:n_clusters,param_classifier:CBLOFClassifier:use_weights,param_classifier:COPODClassifier:contamination,param_classifier:KNNClassifier:contamination,param_classifier:KNNClassifier:method,param_classifier:KNNClassifier:n_neighbors,param_classifier:KNNClassifier:p,param_classifier:IForestClassifier:bootstrap,param_classifier:IForestClassifier:contamination,param_classifier:IForestClassifier:max_features,param_classifier:IForestClassifier:max_samples,param_classifier:IForestClassifier:n_estimators
0.62375,0.62375,0.664576655399987,0.6629173755645752,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.24000000000000002, 'classifier:LOFClassifier:n_neighbors': 113, 'classifier:LOFClassifier:p': 2}",78,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.24000000000000002,113.0,2.0,,,,,,,,,,,,,,,
0.6961499999999999,0.6961499999999999,0.7302604707172906,0.655118465423584,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.44, 'classifier:LOFClassifier:n_neighbors': 71, 'classifier:LOFClassifier:p': 2}",50,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.44,71.0,2.0,,,,,,,,,,,,,,,
0.54385,0.54385,0.552138888888889,0.6973600387573242,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.32, 'classifier:LOFClassifier:n_neighbors': 181, 'classifier:LOFClassifier:p': 1}",84,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.32,181.0,1.0,,,,,,,,,,,,,,,
0.54385,0.54385,0.552138888888889,0.7200927734375,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.32, 'classifier:LOFClassifier:n_neighbors': 198, 'classifier:LOFClassifier:p': 1}",84,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.32,198.0,1.0,,,,,,,,,,,,,,,
0.7145,0.7145,0.7366108026337932,0.6735091209411621,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.34, 'classifier:LOFClassifier:n_neighbors': 61, 'classifier:LOFClassifier:p': 2}",35,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.34,61.0,2.0,,,,,,,,,,,,,,,
0.6922999999999999,0.6922999999999999,0.7278932761475327,0.6495850086212158,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.14, 'classifier:LOFClassifier:n_neighbors': 77, 'classifier:LOFClassifier:p': 2}",53,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.14,77.0,2.0,,,,,,,,,,,,,,,
0.68705,0.68705,0.7105851574344022,0.7228484153747559,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.39, 'classifier:LOFClassifier:n_neighbors': 105, 'classifier:LOFClassifier:p': 2}",56,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.39,105.0,2.0,,,,,,,,,,,,,,,
0.7408000000000001,0.7408000000000001,0.7749267989393009,1.1072111129760742,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.46, 'classifier:LOFClassifier:n_neighbors': 16, 'classifier:LOFClassifier:p': 1}",4,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.46,16.0,1.0,,,,,,,,,,,,,,,
0.54385,0.54385,0.552138888888889,0.8239319324493408,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.27, 'classifier:LOFClassifier:n_neighbors': 176, 'classifier:LOFClassifier:p': 1}",84,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.27,176.0,1.0,,,,,,,,,,,,,,,
0.6932000000000001,0.6932000000000001,0.7282416908716708,0.6515214443206787,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.44, 'classifier:LOFClassifier:n_neighbors': 85, 'classifier:LOFClassifier:p': 2}",51,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.44,85.0,2.0,,,,,,,,,,,,,,,
0.6820999999999999,0.6820999999999999,0.743634148667301,0.6760451793670654,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.4, 'classifier:LOFClassifier:n_neighbors': 103, 'classifier:LOFClassifier:p': 1}",63,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.4,103.0,1.0,,,,,,,,,,,,,,,
0.68485,0.68485,0.7161731439760515,0.6430625915527344,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.34, 'classifier:LOFClassifier:n_neighbors': 103, 'classifier:LOFClassifier:p': 2}",59,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.34,103.0,2.0,,,,,,,,,,,,,,,
0.54385,0.54385,0.552138888888889,0.6664590835571289,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.33, 'classifier:LOFClassifier:n_neighbors': 163, 'classifier:LOFClassifier:p': 1}",84,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.33,163.0,1.0,,,,,,,,,,,,,,,
0.6848000000000001,0.6848000000000001,0.7258358174227244,0.6302847862243652,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.09999999999999999, 'classifier:LOFClassifier:n_neighbors': 79, 'classifier:LOFClassifier:p': 2}",61,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.09999999999999999,79.0,2.0,,,,,,,,,,,,,,,
0.54385,0.54385,0.552138888888889,0.6926703453063965,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.18000000000000002, 'classifier:LOFClassifier:n_neighbors': 166, 'classifier:LOFClassifier:p': 1}",84,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.18000000000000002,166.0,1.0,,,,,,,,,,,,,,,
0.7240000000000001,0.7240000000000001,0.7662068672721705,0.6667306423187256,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.4, 'classifier:LOFClassifier:n_neighbors': 65, 'classifier:LOFClassifier:p': 1}",23,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.4,65.0,1.0,,,,,,,,,,,,,,,
0.5861000000000001,0.5861000000000001,0.6254422919591033,0.8639445304870605,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.32, 'classifier:LOFClassifier:n_neighbors': 130, 'classifier:LOFClassifier:p': 1}",82,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.32,130.0,1.0,,,,,,,,,,,,,,,
0.54385,0.54385,0.552138888888889,0.6660611629486084,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.060000000000000005, 'classifier:LOFClassifier:n_neighbors': 158, 'classifier:LOFClassifier:p': 1}",84,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.060000000000000005,158.0,1.0,,,,,,,,,,,,,,,
0.7388,0.7388,0.7726629050413593,0.6673579216003418,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.06999999999999999, 'classifier:LOFClassifier:n_neighbors': 28, 'classifier:LOFClassifier:p': 1}",8,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.06999999999999999,28.0,1.0,,,,,,,,,,,,,,,
0.7453000000000001,0.7453000000000001,0.7757526804649193,0.6699919700622559,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.09, 'classifier:LOFClassifier:n_neighbors': 13, 'classifier:LOFClassifier:p': 1}",1,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.09,13.0,1.0,,,,,,,,,,,,,,,
0.7453000000000001,0.7453000000000001,0.7757526804649193,0.6905300617218018,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.49, 'classifier:LOFClassifier:n_neighbors': 13, 'classifier:LOFClassifier:p': 1}",1,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.49,13.0,1.0,,,,,,,,,,,,,,,
0.54385,0.54385,0.552138888888889,0.6679015159606934,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.08, 'classifier:LOFClassifier:n_neighbors': 169, 'classifier:LOFClassifier:p': 1}",84,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.08,169.0,1.0,,,,,,,,,,,,,,,
0.7094999999999999,0.7094999999999999,0.7579465073979343,0.8966836929321289,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.16, 'classifier:LOFClassifier:n_neighbors': 84, 'classifier:LOFClassifier:p': 1}",42,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.16,84.0,1.0,,,,,,,,,,,,,,,
0.6820999999999999,0.6820999999999999,0.743634148667301,0.9694819450378418,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.29000000000000004, 'classifier:LOFClassifier:n_neighbors': 103, 'classifier:LOFClassifier:p': 1}",63,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.29000000000000004,103.0,1.0,,,,,,,,,,,,,,,
0.54385,0.54385,0.552138888888889,0.6969423294067383,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.42000000000000004, 'classifier:LOFClassifier:n_neighbors': 189, 'classifier:LOFClassifier:p': 1}",84,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.42000000000000004,189.0,1.0,,,,,,,,,,,,,,,
0.714,0.714,0.7366105073027067,0.653902530670166,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.46, 'classifier:LOFClassifier:n_neighbors': 47, 'classifier:LOFClassifier:p': 2}",36,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.46,47.0,2.0,,,,,,,,,,,,,,,
0.47475,0.47475,0.4955172413793103,0.6891169548034668,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.13, 'classifier:LOFClassifier:n_neighbors': 188, 'classifier:LOFClassifier:p': 2}",114,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.13,188.0,2.0,,,,,,,,,,,,,,,
0.7395,0.7395,0.7744472981598793,0.7539408206939697,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.09999999999999999, 'classifier:LOFClassifier:n_neighbors': 17, 'classifier:LOFClassifier:p': 1}",6,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.09999999999999999,17.0,1.0,,,,,,,,,,,,,,,
0.7285000000000001,0.7285000000000001,0.7345669456607731,0.6506938934326172,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.35000000000000003, 'classifier:LOFClassifier:n_neighbors': 8, 'classifier:LOFClassifier:p': 2}",15,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.35000000000000003,8.0,2.0,,,,,,,,,,,,,,,
0.47475,0.47475,0.4955172413793103,0.8485095500946045,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.24000000000000002, 'classifier:LOFClassifier:n_neighbors': 189, 'classifier:LOFClassifier:p': 2}",114,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.24000000000000002,189.0,2.0,,,,,,,,,,,,,,,
0.47475,0.47475,0.4955172413793103,0.6380488872528076,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.06999999999999999, 'classifier:LOFClassifier:n_neighbors': 189, 'classifier:LOFClassifier:p': 2}",114,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.06999999999999999,189.0,2.0,,,,,,,,,,,,,,,
0.54385,0.54385,0.552138888888889,0.6829125881195068,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.39, 'classifier:LOFClassifier:n_neighbors': 148, 'classifier:LOFClassifier:p': 1}",84,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.39,148.0,1.0,,,,,,,,,,,,,,,
0.7200000000000001,0.7200000000000001,0.7655154911041839,0.6582398414611816,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.060000000000000005, 'classifier:LOFClassifier:n_neighbors': 69, 'classifier:LOFClassifier:p': 1}",27,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.060000000000000005,69.0,1.0,,,,,,,,,,,,,,,
0.54385,0.54385,0.552138888888889,0.684088945388794,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.28, 'classifier:LOFClassifier:n_neighbors': 191, 'classifier:LOFClassifier:p': 1}",84,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.28,191.0,1.0,,,,,,,,,,,,,,,
0.52,0.52,0.52,0.6605930328369141,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.25, 'classifier:LOFClassifier:n_neighbors': 134, 'classifier:LOFClassifier:p': 1}",112,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.25,134.0,1.0,,,,,,,,,,,,,,,
0.7175,0.7175,0.7360856568280186,0.6413345336914062,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.31, 'classifier:LOFClassifier:n_neighbors': 36, 'classifier:LOFClassifier:p': 2}",33,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.31,36.0,2.0,,,,,,,,,,,,,,,
0.74005,0.74005,0.7729405385384931,0.9980027675628662,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.03, 'classifier:LOFClassifier:n_neighbors': 18, 'classifier:LOFClassifier:p': 1}",5,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.03,18.0,1.0,,,,,,,,,,,,,,,
0.54385,0.54385,0.552138888888889,0.8539416790008545,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.22, 'classifier:LOFClassifier:n_neighbors': 173, 'classifier:LOFClassifier:p': 1}",84,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.22,173.0,1.0,,,,,,,,,,,,,,,
0.47475,0.47475,0.4955172413793103,0.6485917568206787,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.43, 'classifier:LOFClassifier:n_neighbors': 182, 'classifier:LOFClassifier:p': 2}",114,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.43,182.0,2.0,,,,,,,,,,,,,,,
0.6824,0.6824,0.7196687281471035,0.6939799785614014,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.04, 'classifier:LOFClassifier:n_neighbors': 102, 'classifier:LOFClassifier:p': 2}",62,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.04,102.0,2.0,,,,,,,,,,,,,,,
0.47475,0.47475,0.4955172413793103,0.6927499771118164,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.25, 'classifier:LOFClassifier:n_neighbors': 192, 'classifier:LOFClassifier:p': 2}",114,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.25,192.0,2.0,,,,,,,,,,,,,,,
0.7234,0.7234,0.766216971848678,0.6714296340942383,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.18000000000000002, 'classifier:LOFClassifier:n_neighbors': 68, 'classifier:LOFClassifier:p': 1}",26,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.18000000000000002,68.0,1.0,,,,,,,,,,,,,,,
