mean_test_score,metric_roc_auc,metric_average_precision,mean_fit_time,params,rank_test_scores,status,budgets,param_classifier:__choice__,param_data_preprocessor:__choice__,param_feature_preprocessor:__choice__,param_classifier:CBLOFClassifier:alpha,param_classifier:CBLOFClassifier:beta,param_classifier:CBLOFClassifier:contamination,param_classifier:CBLOFClassifier:n_clusters,param_classifier:CBLOFClassifier:use_weights,param_classifier:KNNClassifier:contamination,param_classifier:KNNClassifier:method,param_classifier:KNNClassifier:n_neighbors,param_classifier:KNNClassifier:p,param_classifier:IForestClassifier:bootstrap,param_classifier:IForestClassifier:contamination,param_classifier:IForestClassifier:max_features,param_classifier:IForestClassifier:max_samples,param_classifier:IForestClassifier:n_estimators,param_classifier:LOFClassifier:contamination,param_classifier:LOFClassifier:n_neighbors,param_classifier:LOFClassifier:p,param_classifier:COPODClassifier:contamination
0.5193,0.5193,0.524973272542413,2.3423359394073486,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.88, 'classifier:CBLOFClassifier:beta': 75, 'classifier:CBLOFClassifier:contamination': 0.11, 'classifier:CBLOFClassifier:n_clusters': 9, 'classifier:CBLOFClassifier:use_weights': False}",29,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.88,75.0,0.11,9.0,False,,,,,,,,,,,,,
0.556,0.556,0.544433839238752,2.388028860092163,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.8200000000000001, 'classifier:CBLOFClassifier:beta': 99, 'classifier:CBLOFClassifier:contamination': 0.05, 'classifier:CBLOFClassifier:n_clusters': 14, 'classifier:CBLOFClassifier:use_weights': True}",21,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.8200000000000001,99.0,0.05,14.0,True,,,,,,,,,,,,,
0.565,0.565,0.5503616763541934,2.3494505882263184,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.8300000000000001, 'classifier:CBLOFClassifier:beta': 50, 'classifier:CBLOFClassifier:contamination': 0.14, 'classifier:CBLOFClassifier:n_clusters': 11, 'classifier:CBLOFClassifier:use_weights': True}",15,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.8300000000000001,50.0,0.14,11.0,True,,,,,,,,,,,,,
0.5171,0.5171,0.5216264656129996,2.393860340118408,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.89, 'classifier:CBLOFClassifier:beta': 53, 'classifier:CBLOFClassifier:contamination': 0.48000000000000004, 'classifier:CBLOFClassifier:n_clusters': 19, 'classifier:CBLOFClassifier:use_weights': False}",33,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.89,53.0,0.48000000000000004,19.0,False,,,,,,,,,,,,,
0.5084,0.5084,0.5204312629900704,2.484344244003296,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.69, 'classifier:CBLOFClassifier:beta': 13, 'classifier:CBLOFClassifier:contamination': 0.11, 'classifier:CBLOFClassifier:n_clusters': 18, 'classifier:CBLOFClassifier:use_weights': False}",44,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.69,13.0,0.11,18.0,False,,,,,,,,,,,,,
0.5883,0.5883,0.5812900149232799,2.936488389968872,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.94, 'classifier:CBLOFClassifier:beta': 43, 'classifier:CBLOFClassifier:contamination': 0.49, 'classifier:CBLOFClassifier:n_clusters': 17, 'classifier:CBLOFClassifier:use_weights': True}",4,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.94,43.0,0.49,17.0,True,,,,,,,,,,,,,
0.0,,,0.7339339256286621,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.77, 'classifier:CBLOFClassifier:beta': 41, 'classifier:CBLOFClassifier:contamination': 0.15000000000000002, 'classifier:CBLOFClassifier:n_clusters': 2, 'classifier:CBLOFClassifier:use_weights': True}",45,Crash,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.77,41.0,0.15000000000000002,2.0,True,,,,,,,,,,,,,
0.5880999999999998,0.5880999999999998,0.5603468041444762,2.317429542541504,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.8300000000000001, 'classifier:CBLOFClassifier:beta': 82, 'classifier:CBLOFClassifier:contamination': 0.04, 'classifier:CBLOFClassifier:n_clusters': 5, 'classifier:CBLOFClassifier:use_weights': True}",5,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.8300000000000001,82.0,0.04,5.0,True,,,,,,,,,,,,,
0.5813999999999999,0.5813999999999999,0.5549467981958662,2.370729923248291,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.77, 'classifier:CBLOFClassifier:beta': 84, 'classifier:CBLOFClassifier:contamination': 0.22, 'classifier:CBLOFClassifier:n_clusters': 7, 'classifier:CBLOFClassifier:use_weights': True}",7,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.77,84.0,0.22,7.0,True,,,,,,,,,,,,,
0.5548,0.5548,0.5439706088225147,2.322887420654297,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.9, 'classifier:CBLOFClassifier:beta': 33, 'classifier:CBLOFClassifier:contamination': 0.04, 'classifier:CBLOFClassifier:n_clusters': 14, 'classifier:CBLOFClassifier:use_weights': True}",24,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.9,33.0,0.04,14.0,True,,,,,,,,,,,,,
0.515,0.515,0.5201562505629166,2.3139045238494873,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.8500000000000001, 'classifier:CBLOFClassifier:beta': 98, 'classifier:CBLOFClassifier:contamination': 0.23, 'classifier:CBLOFClassifier:n_clusters': 7, 'classifier:CBLOFClassifier:use_weights': False}",39,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.8500000000000001,98.0,0.23,7.0,False,,,,,,,,,,,,,
0.5994999999999999,0.5994999999999999,0.5662224219705929,2.2724149227142334,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.56, 'classifier:CBLOFClassifier:beta': 14, 'classifier:CBLOFClassifier:contamination': 0.21000000000000002, 'classifier:CBLOFClassifier:n_clusters': 5, 'classifier:CBLOFClassifier:use_weights': True}",1,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.56,14.0,0.21000000000000002,5.0,True,,,,,,,,,,,,,
0.5588,0.5588,0.5510726802027293,2.3538219928741455,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.71, 'classifier:CBLOFClassifier:beta': 78, 'classifier:CBLOFClassifier:contamination': 0.24000000000000002, 'classifier:CBLOFClassifier:n_clusters': 15, 'classifier:CBLOFClassifier:use_weights': True}",19,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.71,78.0,0.24000000000000002,15.0,True,,,,,,,,,,,,,
0.5163,0.5163,0.5306756593921089,2.2789554595947266,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.5700000000000001, 'classifier:CBLOFClassifier:beta': 85, 'classifier:CBLOFClassifier:contamination': 0.13, 'classifier:CBLOFClassifier:n_clusters': 7, 'classifier:CBLOFClassifier:use_weights': False}",36,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.5700000000000001,85.0,0.13,7.0,False,,,,,,,,,,,,,
0.5872,0.5872,0.5588443410097159,2.2767622470855713,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.95, 'classifier:CBLOFClassifier:beta': 69, 'classifier:CBLOFClassifier:contamination': 0.46, 'classifier:CBLOFClassifier:n_clusters': 5, 'classifier:CBLOFClassifier:use_weights': True}",6,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.95,69.0,0.46,5.0,True,,,,,,,,,,,,,
0.5142,0.5142,0.5178880226084666,2.33512282371521,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.9199999999999999, 'classifier:CBLOFClassifier:beta': 95, 'classifier:CBLOFClassifier:contamination': 0.09999999999999999, 'classifier:CBLOFClassifier:n_clusters': 19, 'classifier:CBLOFClassifier:use_weights': False}",40,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.9199999999999999,95.0,0.09999999999999999,19.0,False,,,,,,,,,,,,,
0.5692,0.5692,0.5579339465456445,2.374584197998047,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.7, 'classifier:CBLOFClassifier:beta': 24, 'classifier:CBLOFClassifier:contamination': 0.13, 'classifier:CBLOFClassifier:n_clusters': 19, 'classifier:CBLOFClassifier:use_weights': True}",10,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.7,24.0,0.13,19.0,True,,,,,,,,,,,,,
0.5646,0.5646,0.555038447618277,2.333350658416748,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.59, 'classifier:CBLOFClassifier:beta': 9, 'classifier:CBLOFClassifier:contamination': 0.19, 'classifier:CBLOFClassifier:n_clusters': 15, 'classifier:CBLOFClassifier:use_weights': True}",16,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.59,9.0,0.19,15.0,True,,,,,,,,,,,,,
0.5575,0.5575,0.5466270700193665,2.3191030025482178,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.8200000000000001, 'classifier:CBLOFClassifier:beta': 19, 'classifier:CBLOFClassifier:contamination': 0.38, 'classifier:CBLOFClassifier:n_clusters': 10, 'classifier:CBLOFClassifier:use_weights': True}",20,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.8200000000000001,19.0,0.38,10.0,True,,,,,,,,,,,,,
0.5167999999999999,0.5167999999999999,0.5305526286527514,2.327031135559082,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.56, 'classifier:CBLOFClassifier:beta': 95, 'classifier:CBLOFClassifier:contamination': 0.38, 'classifier:CBLOFClassifier:n_clusters': 16, 'classifier:CBLOFClassifier:use_weights': False}",34,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.56,95.0,0.38,16.0,False,,,,,,,,,,,,,
0.5787,0.5787,0.5518107246786752,2.218985080718994,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.5, 'classifier:CBLOFClassifier:beta': 21, 'classifier:CBLOFClassifier:contamination': 0.34, 'classifier:CBLOFClassifier:n_clusters': 8, 'classifier:CBLOFClassifier:use_weights': True}",9,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.5,21.0,0.34,8.0,True,,,,,,,,,,,,,
0.5185,0.5185,0.5303715171309418,2.2448649406433105,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.78, 'classifier:CBLOFClassifier:beta': 96, 'classifier:CBLOFClassifier:contamination': 0.17, 'classifier:CBLOFClassifier:n_clusters': 11, 'classifier:CBLOFClassifier:use_weights': False}",30,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.78,96.0,0.17,11.0,False,,,,,,,,,,,,,
0.5932999999999999,0.5932999999999999,0.5610343671014948,2.2226474285125732,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.67, 'classifier:CBLOFClassifier:beta': 76, 'classifier:CBLOFClassifier:contamination': 0.42000000000000004, 'classifier:CBLOFClassifier:n_clusters': 7, 'classifier:CBLOFClassifier:use_weights': True}",3,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.67,76.0,0.42000000000000004,7.0,True,,,,,,,,,,,,,
0.5625000000000001,0.5625000000000001,0.547950953754925,2.2772104740142822,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.52, 'classifier:CBLOFClassifier:beta': 9, 'classifier:CBLOFClassifier:contamination': 0.2, 'classifier:CBLOFClassifier:n_clusters': 10, 'classifier:CBLOFClassifier:use_weights': True}",17,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.52,9.0,0.2,10.0,True,,,,,,,,,,,,,
0.5994999999999999,0.5994999999999999,0.5662224219705929,2.2084951400756836,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.51, 'classifier:CBLOFClassifier:beta': 60, 'classifier:CBLOFClassifier:contamination': 0.08, 'classifier:CBLOFClassifier:n_clusters': 5, 'classifier:CBLOFClassifier:use_weights': True}",1,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.51,60.0,0.08,5.0,True,,,,,,,,,,,,,
0.5655,0.5655,0.5514553179649009,2.255509853363037,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.53, 'classifier:CBLOFClassifier:beta': 51, 'classifier:CBLOFClassifier:contamination': 0.29000000000000004, 'classifier:CBLOFClassifier:n_clusters': 11, 'classifier:CBLOFClassifier:use_weights': True}",14,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.53,51.0,0.29000000000000004,11.0,True,,,,,,,,,,,,,
0.0,,,0.47980284690856934,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 1.0, 'classifier:CBLOFClassifier:beta': 21, 'classifier:CBLOFClassifier:contamination': 0.33, 'classifier:CBLOFClassifier:n_clusters': 7, 'classifier:CBLOFClassifier:use_weights': False}",45,Crash,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,1.0,21.0,0.33,7.0,False,,,,,,,,,,,,,
0.5124,0.5124,0.524108412846211,2.2789885997772217,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.95, 'classifier:CBLOFClassifier:beta': 92, 'classifier:CBLOFClassifier:contamination': 0.060000000000000005, 'classifier:CBLOFClassifier:n_clusters': 10, 'classifier:CBLOFClassifier:use_weights': False}",42,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.95,92.0,0.060000000000000005,10.0,False,,,,,,,,,,,,,
0.5656,0.5656,0.5507253056471411,2.268634796142578,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.79, 'classifier:CBLOFClassifier:beta': 55, 'classifier:CBLOFClassifier:contamination': 0.19, 'classifier:CBLOFClassifier:n_clusters': 12, 'classifier:CBLOFClassifier:use_weights': True}",11,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.79,55.0,0.19,12.0,True,,,,,,,,,,,,,
0.5175000000000001,0.5175000000000001,0.5304762208913019,2.1632344722747803,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.64, 'classifier:CBLOFClassifier:beta': 81, 'classifier:CBLOFClassifier:contamination': 0.13, 'classifier:CBLOFClassifier:n_clusters': 4, 'classifier:CBLOFClassifier:use_weights': False}",32,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.64,81.0,0.13,4.0,False,,,,,,,,,,,,,
0.5551999999999999,0.5551999999999999,0.537346990722253,2.2389631271362305,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.71, 'classifier:CBLOFClassifier:beta': 83, 'classifier:CBLOFClassifier:contamination': 0.15000000000000002, 'classifier:CBLOFClassifier:n_clusters': 9, 'classifier:CBLOFClassifier:use_weights': True}",22,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.71,83.0,0.15000000000000002,9.0,True,,,,,,,,,,,,,
0.5656,0.5656,0.5507253056471411,2.2729392051696777,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.79, 'classifier:CBLOFClassifier:beta': 70, 'classifier:CBLOFClassifier:contamination': 0.13, 'classifier:CBLOFClassifier:n_clusters': 12, 'classifier:CBLOFClassifier:use_weights': True}",11,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.79,70.0,0.13,12.0,True,,,,,,,,,,,,,
0.5163,0.5163,0.5306756593921089,2.1872334480285645,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.59, 'classifier:CBLOFClassifier:beta': 100, 'classifier:CBLOFClassifier:contamination': 0.15000000000000002, 'classifier:CBLOFClassifier:n_clusters': 7, 'classifier:CBLOFClassifier:use_weights': False}",36,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.59,100.0,0.15000000000000002,7.0,False,,,,,,,,,,,,,
0.5549999999999999,0.5549999999999999,0.5497472053961667,2.2760095596313477,"{'classifier:__choice__': 'CBLOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:CBLOFClassifier:alpha': 0.8500000000000001, 'classifier:CBLOFClassifier:beta': 55, 'classifier:CBLOFClassifier:contamination': 0.37, 'classifier:CBLOFClassifier:n_clusters': 15, 'classifier:CBLOFClassifier:use_weights': True}",23,Success,0.0,CBLOFClassifier,NoPreprocessing,no_preprocessing,0.8500000000000001,55.0,0.37,15.0,True,,,,,,,,,,,,,
