mean_test_score,metric_roc_auc,metric_average_precision,mean_fit_time,params,rank_test_scores,status,budgets,param_classifier:__choice__,param_data_preprocessor:__choice__,param_feature_preprocessor:__choice__,param_classifier:LOFClassifier:contamination,param_classifier:LOFClassifier:n_neighbors,param_classifier:LOFClassifier:p,param_classifier:COPODClassifier:contamination,param_classifier:IForestClassifier:bootstrap,param_classifier:IForestClassifier:contamination,param_classifier:IForestClassifier:max_features,param_classifier:IForestClassifier:max_samples,param_classifier:IForestClassifier:n_estimators,param_classifier:CBLOFClassifier:alpha,param_classifier:CBLOFClassifier:beta,param_classifier:CBLOFClassifier:contamination,param_classifier:CBLOFClassifier:n_clusters,param_classifier:CBLOFClassifier:use_weights,param_classifier:KNNClassifier:contamination,param_classifier:KNNClassifier:method,param_classifier:KNNClassifier:n_neighbors,param_classifier:KNNClassifier:p
0.5656,0.5656,0.5947712405721992,0.764275074005127,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.28, 'classifier:LOFClassifier:n_neighbors': 9, 'classifier:LOFClassifier:p': 1}",112,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.28,9.0,1.0,,,,,,,,,,,,,,,
0.6337000000000002,0.6337000000000002,0.6323794970289414,0.7415745258331299,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.41000000000000003, 'classifier:LOFClassifier:n_neighbors': 65, 'classifier:LOFClassifier:p': 2}",47,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.41000000000000003,65.0,2.0,,,,,,,,,,,,,,,
0.6424,0.6424,0.6703133516944583,0.7719848155975342,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.21000000000000002, 'classifier:LOFClassifier:n_neighbors': 92, 'classifier:LOFClassifier:p': 1}",29,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.21000000000000002,92.0,1.0,,,,,,,,,,,,,,,
0.6228999999999999,0.6228999999999999,0.6184603433324459,0.7619085311889648,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.24000000000000002, 'classifier:LOFClassifier:n_neighbors': 57, 'classifier:LOFClassifier:p': 2}",61,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.24000000000000002,57.0,2.0,,,,,,,,,,,,,,,
0.5796,0.5796,0.5850844826440202,0.7293732166290283,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.44, 'classifier:LOFClassifier:n_neighbors': 36, 'classifier:LOFClassifier:p': 2}",99,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.44,36.0,2.0,,,,,,,,,,,,,,,
0.6417999999999999,0.6417999999999999,0.6689162131483016,0.8639876842498779,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.32, 'classifier:LOFClassifier:n_neighbors': 91, 'classifier:LOFClassifier:p': 1}",37,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.32,91.0,1.0,,,,,,,,,,,,,,,
0.6446999999999999,0.6446999999999999,0.6764155019667164,1.385502815246582,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.32, 'classifier:LOFClassifier:n_neighbors': 99, 'classifier:LOFClassifier:p': 1}",15,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.32,99.0,1.0,,,,,,,,,,,,,,,
0.5723,0.5723,0.5785084000962313,1.0275721549987793,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.34, 'classifier:LOFClassifier:n_neighbors': 31, 'classifier:LOFClassifier:p': 2}",106,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.34,31.0,2.0,,,,,,,,,,,,,,,
0.5827,0.5827,0.5874496494548693,0.881589412689209,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.14, 'classifier:LOFClassifier:n_neighbors': 39, 'classifier:LOFClassifier:p': 2}",94,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.14,39.0,2.0,,,,,,,,,,,,,,,
0.6157000000000001,0.6157000000000001,0.6088137386552461,0.8291866779327393,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.39, 'classifier:LOFClassifier:n_neighbors': 53, 'classifier:LOFClassifier:p': 2}",69,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.39,53.0,2.0,,,,,,,,,,,,,,,
0.5667,0.5667,0.5950507104162233,0.7827904224395752,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.46, 'classifier:LOFClassifier:n_neighbors': 8, 'classifier:LOFClassifier:p': 1}",111,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.46,8.0,1.0,,,,,,,,,,,,,,,
0.6423,0.6423,0.664975633077915,0.8024847507476807,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.27, 'classifier:LOFClassifier:n_neighbors': 88, 'classifier:LOFClassifier:p': 1}",32,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.27,88.0,1.0,,,,,,,,,,,,,,,
0.5939000000000001,0.5939000000000001,0.5959660675573629,1.0395689010620117,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.44, 'classifier:LOFClassifier:n_neighbors': 43, 'classifier:LOFClassifier:p': 2}",85,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.44,43.0,2.0,,,,,,,,,,,,,,,
0.6177999999999999,0.6177999999999999,0.6257192710411079,0.7731659412384033,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.4, 'classifier:LOFClassifier:n_neighbors': 52, 'classifier:LOFClassifier:p': 1}",66,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.4,52.0,1.0,,,,,,,,,,,,,,,
0.6135,0.6135,0.607670565315718,0.747636079788208,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.34, 'classifier:LOFClassifier:n_neighbors': 52, 'classifier:LOFClassifier:p': 2}",70,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.34,52.0,2.0,,,,,,,,,,,,,,,
0.6428,0.6428,0.6605090352581734,0.7853002548217773,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.33, 'classifier:LOFClassifier:n_neighbors': 82, 'classifier:LOFClassifier:p': 1}",26,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.33,82.0,1.0,,,,,,,,,,,,,,,
0.5853,0.5853,0.5894949930429514,0.7336435317993164,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.09999999999999999, 'classifier:LOFClassifier:n_neighbors': 40, 'classifier:LOFClassifier:p': 2}",90,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.09999999999999999,40.0,2.0,,,,,,,,,,,,,,,
0.6432,0.6432,0.6618356121372233,0.8003792762756348,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.18000000000000002, 'classifier:LOFClassifier:n_neighbors': 83, 'classifier:LOFClassifier:p': 1}",23,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.18000000000000002,83.0,1.0,,,,,,,,,,,,,,,
0.5808999999999999,0.5808999999999999,0.596892134750602,0.7810373306274414,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.4, 'classifier:LOFClassifier:n_neighbors': 33, 'classifier:LOFClassifier:p': 1}",98,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.4,33.0,1.0,,,,,,,,,,,,,,,
0.6299000000000001,0.6299000000000001,0.6390234532047506,0.8416149616241455,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.32, 'classifier:LOFClassifier:n_neighbors': 65, 'classifier:LOFClassifier:p': 1}",54,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.32,65.0,1.0,,,,,,,,,,,,,,,
0.6414,0.6414,0.656341599312487,0.7864696979522705,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.060000000000000005, 'classifier:LOFClassifier:n_neighbors': 79, 'classifier:LOFClassifier:p': 1}",39,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.060000000000000005,79.0,1.0,,,,,,,,,,,,,,,
0.5543,0.5543,0.5840308173326694,0.7802138328552246,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.06999999999999999, 'classifier:LOFClassifier:n_neighbors': 14, 'classifier:LOFClassifier:p': 1}",126,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.06999999999999999,14.0,1.0,,,,,,,,,,,,,,,
0.5653,0.5653,0.597815142415939,0.7570846080780029,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.09, 'classifier:LOFClassifier:n_neighbors': 7, 'classifier:LOFClassifier:p': 1}",115,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.09,7.0,1.0,,,,,,,,,,,,,,,
0.5653,0.5653,0.597815142415939,0.7333619594573975,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.49, 'classifier:LOFClassifier:n_neighbors': 7, 'classifier:LOFClassifier:p': 1}",115,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.49,7.0,1.0,,,,,,,,,,,,,,,
0.6422000000000001,0.6422000000000001,0.6631768326091697,0.8108677864074707,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.08, 'classifier:LOFClassifier:n_neighbors': 85, 'classifier:LOFClassifier:p': 1}",34,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.08,85.0,1.0,,,,,,,,,,,,,,,
0.5974999999999999,0.5974999999999999,0.6086273043274701,0.8098773956298828,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.16, 'classifier:LOFClassifier:n_neighbors': 42, 'classifier:LOFClassifier:p': 1}",82,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.16,42.0,1.0,,,,,,,,,,,,,,,
0.6177999999999999,0.6177999999999999,0.6257192710411079,0.7675881385803223,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.29000000000000004, 'classifier:LOFClassifier:n_neighbors': 52, 'classifier:LOFClassifier:p': 1}",66,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.29000000000000004,52.0,1.0,,,,,,,,,,,,,,,
0.6437,0.6437,0.673268518279565,0.7979600429534912,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.42000000000000004, 'classifier:LOFClassifier:n_neighbors': 95, 'classifier:LOFClassifier:p': 1}",18,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.42000000000000004,95.0,1.0,,,,,,,,,,,,,,,
0.5544,0.5544,0.569719096386759,0.7122640609741211,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.46, 'classifier:LOFClassifier:n_neighbors': 24, 'classifier:LOFClassifier:p': 2}",125,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.46,24.0,2.0,,,,,,,,,,,,,,,
0.6616,0.6616,0.6713758323626424,0.748490571975708,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.13, 'classifier:LOFClassifier:n_neighbors': 94, 'classifier:LOFClassifier:p': 2}",6,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.13,94.0,2.0,,,,,,,,,,,,,,,
0.5656,0.5656,0.5947712405721992,0.8310575485229492,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.09999999999999999, 'classifier:LOFClassifier:n_neighbors': 9, 'classifier:LOFClassifier:p': 1}",112,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.09999999999999999,9.0,1.0,,,,,,,,,,,,,,,
0.5350999999999999,0.5350999999999999,0.572464104417793,0.6938648223876953,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.35000000000000003, 'classifier:LOFClassifier:n_neighbors': 4, 'classifier:LOFClassifier:p': 2}",133,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.35000000000000003,4.0,2.0,,,,,,,,,,,,,,,
0.6627,0.6627,0.6739073170728003,0.7414531707763672,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.24000000000000002, 'classifier:LOFClassifier:n_neighbors': 95, 'classifier:LOFClassifier:p': 2}",4,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.24000000000000002,95.0,2.0,,,,,,,,,,,,,,,
0.6627,0.6627,0.6739073170728003,0.7493071556091309,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.06999999999999999, 'classifier:LOFClassifier:n_neighbors': 95, 'classifier:LOFClassifier:p': 2}",4,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.06999999999999999,95.0,2.0,,,,,,,,,,,,,,,
0.6373,0.6373,0.6492806951736669,0.7665352821350098,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.39, 'classifier:LOFClassifier:n_neighbors': 74, 'classifier:LOFClassifier:p': 1}",41,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.39,74.0,1.0,,,,,,,,,,,,,,,
0.5822999999999999,0.5822999999999999,0.5989999408757284,0.7733075618743896,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.060000000000000005, 'classifier:LOFClassifier:n_neighbors': 35, 'classifier:LOFClassifier:p': 1}",96,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.060000000000000005,35.0,1.0,,,,,,,,,,,,,,,
0.6446000000000001,0.6446000000000001,0.6749137151285896,0.8343441486358643,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.28, 'classifier:LOFClassifier:n_neighbors': 96, 'classifier:LOFClassifier:p': 1}",17,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.28,96.0,1.0,,,,,,,,,,,,,,,
0.6309000000000001,0.6309000000000001,0.6409371684503332,0.7615251541137695,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.25, 'classifier:LOFClassifier:n_neighbors': 67, 'classifier:LOFClassifier:p': 1}",52,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.25,67.0,1.0,,,,,,,,,,,,,,,
0.5440999999999999,0.5440999999999999,0.5610321365206071,0.718839168548584,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.31, 'classifier:LOFClassifier:n_neighbors': 18, 'classifier:LOFClassifier:p': 2}",130,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.31,18.0,2.0,,,,,,,,,,,,,,,
0.5656,0.5656,0.5947712405721992,0.7483000755310059,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.03, 'classifier:LOFClassifier:n_neighbors': 9, 'classifier:LOFClassifier:p': 1}",112,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.03,9.0,1.0,,,,,,,,,,,,,,,
0.6432999999999999,0.6432999999999999,0.6653573870998688,0.8084156513214111,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.22, 'classifier:LOFClassifier:n_neighbors': 87, 'classifier:LOFClassifier:p': 1}",22,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.22,87.0,1.0,,,,,,,,,,,,,,,
0.6583000000000001,0.6583000000000001,0.666345337900892,0.7525830268859863,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.43, 'classifier:LOFClassifier:n_neighbors': 91, 'classifier:LOFClassifier:p': 2}",10,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.43,91.0,2.0,,,,,,,,,,,,,,,
0.6107,0.6107,0.6043816333883048,0.7231185436248779,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.04, 'classifier:LOFClassifier:n_neighbors': 51, 'classifier:LOFClassifier:p': 2}",73,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.04,51.0,2.0,,,,,,,,,,,,,,,
0.6627000000000001,0.6627000000000001,0.6749036749602586,0.8089098930358887,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.25, 'classifier:LOFClassifier:n_neighbors': 96, 'classifier:LOFClassifier:p': 2}",3,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.25,96.0,2.0,,,,,,,,,,,,,,,
0.5811000000000001,0.5811000000000001,0.5964234371178669,0.7581579685211182,"{'classifier:__choice__': 'LOFClassifier', 'data_preprocessor:__choice__': 'NoPreprocessing', 'feature_preprocessor:__choice__': 'no_preprocessing', 'classifier:LOFClassifier:contamination': 0.18000000000000002, 'classifier:LOFClassifier:n_neighbors': 34, 'classifier:LOFClassifier:p': 1}",97,Success,0.0,LOFClassifier,NoPreprocessing,no_preprocessing,0.18000000000000002,34.0,1.0,,,,,,,,,,,,,,,
